id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
10042,John Kasich,1.0,,,Negative,0.6705,,,,,,2,,,,,,,Mobile Alabama,
10057,Ted Cruz,1.0,,,Negative,1.0,,,,,,21,,,,,,,"Huntersville, NC",
10066,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,Florida Central West Coast,
10075,Ben Carson,1.0,,,Neutral,1.0,,,,,,0,,,,,,,"New York, NY",
10085,Ted Cruz,1.0,,,Positive,0.6837,,,,,,2,,,,,,,Arizona,
10086,Donald Trump,1.0,,,Neutral,0.6563,,,,,,278,,,,,,,"Sioux Falls, SD",
10094,Ben Carson,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Louisville KY, Chicago IL",
10099,Ben Carson,1.0,,,Negative,0.6237,,,,,,0,,,,,,,Houston Texas,
10100,Ben Carson,0.6445,,,Positive,1.0,,,,,,0,,,,,,,"Long Island, NY",
10105,Ben Carson,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Gadsden, Alabama",
10106,Donald Trump,0.6739,,,Neutral,0.6629999999999999,,,,,,0,,,,,,,"Fort Worth, TX",
10110,Ted Cruz,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Long Island, NY • Boston, MA",
10110,Ted Cruz,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Long Island, NY • Boston, MA",
10112,Ted Cruz,1.0,,,Negative,0.6903,,,,,,0,,,,,,,"Hanover, VA",
10115,Chris Christie,0.4307,,,Negative,0.6562,,,,,,0,,,,,,,Southern California,
10124,Ted Cruz,1.0,,,Positive,1.0,,,,,,1,,,,,,,Maryland,
10130,Mike Huckabee,1.0,,,Negative,0.6667,,,,,,3,,,,,,,"Pittsburgh, Pennsylvania",
10135,Donald Trump,0.3819,,,Positive,0.3146,,,,,,93,,,,,,,"Discovery Bay, CA",
10137,Ted Cruz,1.0,,,Negative,0.6559,,,,,,2,,,,,,,Central Texas,
10145,Donald Trump,1.0,,,Negative,1.0,,,,,,73,,,,,,,"Loudon, TN",
10147,Donald Trump,1.0,,,Negative,0.6667,,,,,,72,,,,,,,"Discovery Bay, CA",
10157,Chris Christie,1.0,,,Negative,1.0,,,,,,42,,,,,,,My own private Idaho,
10170,Donald Trump,0.4707,,,Negative,0.3488,,,,,,72,,,,,,,My own private Idaho,
10173,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Plainfield, IL",
10196,Rand Paul,1.0,,,Negative,0.6961,,,,,,0,,,,,,,New York,
10201,Ben Carson,0.4584,,,Negative,0.3542,,,,,,0,,,,,,,"Beacon, (formerly Brooklyn) NY",
10214,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,My own private Idaho,
10224,Rand Paul,1.0,,,Negative,1.0,,,,,,3,,,,,,,"Cocoa Beach, Florida",
10226,Chris Christie,0.6703,,,Negative,0.6484,,,,,,0,,,,,,,"San Antonio, Texas",
10227,Ben Carson,1.0,,,Positive,0.6522,,,,,,3,,,,,,,"West Monroe, LA",
10230,Rand Paul,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Des Moines, IA",
10234,Chris Christie,1.0,,,Negative,0.6667,,,,,,1,,,,,,,"Tulsa, Oklahoma",
10235,Rand Paul,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Louisville KY, Chicago IL",
10244,Ted Cruz,1.0,,,Negative,1.0,,,,,,4,,,,,,,Illinois,
10245,Jeb Bush,1.0,,,Neutral,0.6742,,,,,,153,,,,,,,My own private Idaho,
10259,Scott Walker,1.0,,,Negative,1.0,,,,,,9,,,,,,,"Middleton, WI",
10263,Ben Carson,1.0,,,Positive,0.6711,,,,,,3,,,,,,,New York,
10266,Donald Trump,0.4171,,,Positive,0.6458,,,,,,0,,,,,,,"Franklin, Tennessee",
10274,Scott Walker,1.0,,,Negative,1.0,,,,,,9,,,,,,,"Madison, WI",
10276,Ben Carson,1.0,,,Positive,0.665,,,,,,0,,,,,,,California,
10279,Ted Cruz,1.0,,,Negative,0.6492,,,,,,21,,,,,,,"Phoenix, AZ",
10280,Scott Walker,0.6453,,,Neutral,0.6453,,,,,,9,,,,,,,"Little Rock, Arkansas",
10285,Ben Carson,0.6667,,,Negative,1.0,,,,,,10,,,,,,,New York,
10286,Ted Cruz,1.0,,,Negative,1.0,,,,,,15,,,,,,,NY - LA,
10286,Ted Cruz,1.0,,,Negative,1.0,,,,,,15,,,,,,,NY - LA,
10289,Ted Cruz,1.0,,,Negative,0.7276,,,,,,4,,,,,,,Kelsey California,
10292,Donald Trump,0.6532,,,Neutral,1.0,,,,,,2,,,,,,,MS,
10298,Scott Walker,1.0,,,Neutral,0.6737,,,,,,9,,,,,,,"Altoona, Iowa",
10299,Donald Trump,0.4257,,,Neutral,0.3365,,,,,,0,,,,,,,New York,
10301,Ben Carson,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Milwaukee, WI",
10309,Scott Walker,1.0,,,Negative,0.7197,,,,,,9,,,,,,,"Macomb County, MI",
10316,Ben Carson,0.6786,,,Positive,1.0,,,,,,0,,,,,,,"Houston, TX",
10318,John Kasich,1.0,,,Positive,0.669,,,,,,0,,,,,,,"Tulsa, Oklahoma",
10323,Scott Walker,1.0,,,Negative,0.6687,,,,,,0,,,,,,,"Mobile, AL",
10326,Scott Walker,1.0,,,Negative,1.0,,,,,,9,,,,,,,"Cambridge, Wisconsin USA",
10334,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Long Island, NY • Boston, MA",
10334,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Long Island, NY • Boston, MA",
10335,Donald Trump,0.6679999999999999,,,Negative,1.0,,,,,,5,,,,,,,Florida,
10348,John Kasich,1.0,,,Negative,1.0,,,,,,2,,,,,,,Alabama,
10351,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,,NH live Free or Die ,
10354,Jeb Bush,0.4171,,,Negative,0.6458,,,,,,172,,,,,,,Texas,
10355,Donald Trump,1.0,,,Neutral,0.6629,,,,,,0,,,,,,,"Washington, DC",
10357,Ted Cruz,0.4302,,,Negative,0.3656,,,,,,21,,,,,,,Surprise! AZ,
10362,Ben Carson,0.4205,,,Neutral,0.3404,,,,,,0,,,,,,,Near DC,
10372,Ted Cruz,0.6667,,,Negative,0.6444,,,,,,149,,,,,,,Georgia,
10379,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Wilmington NC,
10382,Scott Walker,0.3839,,,Negative,0.6196,,,,,,1,,,,,,,Panhandle of Florida,
10383,Ben Carson,1.0,,,Negative,1.0,,,,,,5,,,,,,,"Cocoa Beach, Florida",
10385,Marco Rubio,1.0,,,Negative,0.6703,,,,,,0,,,,,,,"Milwaukee, WI",
10393,Ben Carson,1.0,,,Neutral,0.35,,,,,,0,,,,,,,"Boston, MA",
10416,Marco Rubio,1.0,,,Negative,0.6629,,,,,,0,,,,,,,"Seattle, WA",
10418,John Kasich,1.0,,,Neutral,0.3514,,,,,,2,,,,,,,"Mobile, AL",
10419,Mike Huckabee,0.4492,,,Negative,0.3404,,,,,,66,,,,,,,"St Petersburg, FL",
10437,Marco Rubio,1.0,,,Negative,0.6744,,,,,,0,,,,,,,"Silver Spring, MD",
10440,Scott Walker,0.4028,,,Neutral,0.6347,,,,,,9,,,,,,,"Madison, WI",
10460,Scott Walker,1.0,,,Negative,1.0,,,,,,9,,,,,,,"Washington, DC",
10499,Donald Trump,1.0,,,Neutral,0.6859999999999999,,,,,,0,,,,,,,Houston Texas,
10500,Scott Walker,0.6374,,,Negative,1.0,,,,,,9,,,,,,,"Silver Spring, MD",
10507,Scott Walker,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Long Island, NY • Boston, MA",
10507,Scott Walker,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Long Island, NY • Boston, MA",
10518,Scott Walker,1.0,,,Neutral,1.0,,,,,,0,,,,,,,"Tulsa, Oklahoma",
10533,John Kasich,1.0,,,Positive,0.6882,,,,,,2,,,,,,,"West Jefferson, NC",
10547,Jeb Bush,0.4902,,,Negative,0.4902,,,,,,0,,,,,,,Florida Central West Coast,
10564,Donald Trump,1.0,,,Negative,0.6949,,,,,,0,,,,,,,"Boston, MA",
10581,Mike Huckabee,1.0,,,Negative,0.6804,,,,,,66,,,,,,,Ohioan in Washington D.C. ,
10588,Donald Trump,1.0,,,Negative,0.6819,,,,,,134,,,,,,,Florida,
10591,Donald Trump,1.0,,,Negative,0.6765,,,,,,0,,,,,,,"McMinnville, TN",
10597,Ted Cruz,0.4286,,,Neutral,0.6546,,,,,,1,,,,,,,Minnesota,
10620,Mike Huckabee,1.0,,,Neutral,0.6617,,,,,,66,,,,,,,"Chesapeake Shores, Maryland",
10635,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,,"Leesburg, GA",
10636,Mike Huckabee,1.0,,,Neutral,0.6489,,,,,,66,,,,,,,New York,
10652,Ted Cruz,0.449,,,Negative,0.6701,,,,,,4,,,,,,,"Cocoa Beach, Florida",
10666,Mike Huckabee,1.0,,,Negative,0.6703,,,,,,66,,,,,,,"Oakland, CA",
10670,Mike Huckabee,1.0,,,Negative,1.0,,,,,,66,,,,,,,"New York, NY",
10673,Ted Cruz,1.0,,,Neutral,0.6455,,,,,,0,,,,,,,"Seattle, WA",
10678,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,,"SC Lowcountry, The Beach!",
10685,Mike Huckabee,1.0,,,Negative,0.7174,,,,,,66,,,,,,,"Miami, FL",
10687,Donald Trump,0.4025,,,Negative,0.3441,,,,,,0,,,,,,,"Silver Spring, MD",
10697,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,,Texas ,
10700,Ted Cruz,1.0,,,Negative,0.6667,,,,,,0,,,,,,,"Austin, TX",
10709,Ted Cruz,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Long Island, NY • Boston, MA",
10709,Ted Cruz,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Long Island, NY • Boston, MA",
10721,Ted Cruz,1.0,,,Negative,0.6159,,,,,,21,,,,,,,"Seattle, WA",
10730,Donald Trump,1.0,,,Positive,0.6707,,,,,,5,,,,,,,Scottsdale AZ,
10774,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,,"Seattle, WA",
10782,Ted Cruz,0.6667,,,Positive,0.3333,,,,,,149,,,,,,,Georgia,
10790,Donald Trump,1.0,,,Neutral,1.0,,,,,,278,,,,,,,Kansas City,
10791,Ted Cruz,1.0,,,Negative,1.0,,,,,,0,,,,,,,Alabama,
10797,Chris Christie,0.6395,,,Negative,0.3605,,,,,,0,,,,,,,"Franklin, Tennessee",
10806,Ben Carson,0.4215,,,Negative,0.6493,,,,,,0,,,,,,,New York,
10809,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,West Texas,
10840,Rand Paul,0.6966,,,Positive,0.6966,,,,,,0,,,,,,,Texas cuz it rhymes with Lexus,
10848,Jeb Bush,0.3981,,,Negative,0.631,,,,,,3,,,,,,,Florida Central West Coast,
10863,Donald Trump,1.0,,,Negative,0.6889,,,,,,134,,,,,,,"San Diego, CA",
10872,Ben Carson,1.0,,,Positive,1.0,,,,,,1,,,,,,,Texas,
10874,Rand Paul,1.0,,,Positive,1.0,,,,,,0,,,,,,,Klamath Falls Oregon,
10887,Donald Trump,1.0,,,Positive,1.0,,,,,,105,,,,,,,New York ,
10890,Jeb Bush,0.3819,,,Negative,0.618,,,,,,153,,,,,,,NW Oklahoma,
10893,,0.228,,,Negative,0.3297,,,,,,8,,,,,,,"Grand Rapids, Michigan",
10917,Donald Trump,1.0,,,Neutral,0.6768,,,,,,0,,,,,,,"Silver Spring, MD",
10930,Ted Cruz,0.4123,,,Neutral,0.3263,,,,,,0,,,,,,,"San Diego, CA",
10932,Chris Christie,1.0,,,Negative,0.6742,,,,,,0,,,,,,, New York,
10937,Ben Carson,1.0,,,Positive,1.0,,,,,,1,,,,,,,"Franklin, Tennessee",
10938,Donald Trump,1.0,,,Negative,0.6867,,,,,,134,,,,,,,"Raleigh, NC",
10943,Mike Huckabee,1.0,,,Negative,0.6374,,,,,,66,,,,,,,"Brooklyn (Kings County), NY",
10953,Mike Huckabee,1.0,,,Negative,0.3454,,,,,,66,,,,,,,"Knoxville, TN",
10957,Mike Huckabee,1.0,,,Negative,0.6596,,,,,,0,,,,,,,"Carson City, Nevada",
10969,Mike Huckabee,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Brentwood, TN",
10985,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Happy near Portland Oregon,
10986,Ben Carson,0.6428,,,Positive,1.0,,,,,,1,,,,,,,"Saginaw, Michigan",
10993,Mike Huckabee,0.4085,,,Negative,0.6392,,,,,,0,,,,,,,"Washington, DC",
10995,Donald Trump,1.0,,,Negative,0.6239,,,,,,73,,,,,,,Arizona,
10998,Donald Trump,1.0,,,Negative,0.3571,,,,,,278,,,,,,,"Golden, CO",
10999,Ben Carson,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Cordova, TN",
11005,Donald Trump,1.0,,,Negative,0.3645,,,,,,72,,,,,,,"Henderson, LA",
11018,Jeb Bush,1.0,,,Negative,0.6548,,,,,,172,,,,,,,"Arlington, VA",
11021,Ted Cruz,0.4553,,,Negative,0.6748,,,,,,0,,,,,,,"Houston, TX",
11033,Donald Trump,1.0,,,Positive,0.6517,,,,,,93,,,,,,,My own private Idaho,
11039,Jeb Bush,1.0,,,Negative,1.0,,,,,,4,,,,,,,New York,
11041,Mike Huckabee,1.0,,,Neutral,1.0,,,,,,66,,,,,,,Louisiana Made Princeton Paid,
11043,Mike Huckabee,1.0,,,Negative,0.6842,,,,,,1,,,,,,,"Columbus, OH",
11048,Mike Huckabee,0.3889,,,Neutral,0.3333,,,,,,66,,,,,,,Florida,
11050,Mike Huckabee,1.0,,,Negative,0.6404,,,,,,66,,,,,,,"Minneapolis, MN",
11061,Scott Walker,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Richmond area, VA",
11067,Scott Walker,1.0,,,Negative,1.0,,,,,,8,,,,,,,"Los Angeles, California",
11069,Scott Walker,1.0,,,Negative,0.6848,,,,,,0,,,,,,,"Los Angeles, CA",
11072,Scott Walker,1.0,,,Negative,0.6591,,,,,,0,,,,,,,"Mobile, AL",
11076,Mike Huckabee,1.0,,,Negative,1.0,,,,,,2,,,,,,,TX,
11079,Scott Walker,1.0,,,Negative,1.0,,,,,,0,,,,,,,New York,
11081,Mike Huckabee,1.0,,,Negative,1.0,,,,,,66,,,,,,,"Washington, DC",
11087,Mike Huckabee,0.4512,,,Negative,0.3434,,,,,,0,,,,,,,"Des Moines, IA",
11092,Mike Huckabee,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Pittsburgh, PA",
11100,Scott Walker,1.0,,,Neutral,0.6674,,,,,,0,,,,,,,"New London, CT",
11108,Jeb Bush,1.0,,,Negative,1.0,,,,,,3,,,,,,,"Greenwood, IN",
11113,Ben Carson,1.0,,,Neutral,0.6417,,,,,,2,,,,,,,"Brooklyn (Kings County), NY",
11115,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,, AZ,
11116,Ben Carson,0.6739,,,Positive,1.0,,,,,,0,,,,,,,"Franklin, Tennessee",
11129,Scott Walker,1.0,,,Neutral,1.0,,,,,,0,,,,,,,Chicago IL,
11132,Ted Cruz,1.0,,,Negative,1.0,,,,,,21,,,,,,,"Los Angeles, California",
11133,Ben Carson,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Atlanta, GA",
11134,Scott Walker,1.0,,,Negative,0.6915,,,,,,0,,,,,,,"Washington, DC",
11135,Ted Cruz,0.4782,,,Neutral,0.3617,,,,,,21,,,,,,,Virginia,
11137,Scott Walker,1.0,,,Neutral,1.0,,,,,,0,,,,,,,"Los Angeles, CA",
11138,Donald Trump,1.0,,,Negative,0.6404,,,,,,134,,,,,,,"Calabasas, CA",
11147,Rand Paul,1.0,,,Neutral,0.6414,,,,,,8,,,,,,,"Seattle, WA",
11155,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Up North, Wisconsin",
11156,Jeb Bush,1.0,,,Negative,0.6742,,,,,,153,,,,,,,"Nashville, TN",
11166,Jeb Bush,1.0,,,Negative,0.6829999999999999,,,,,,153,,,,,,,"Stuart, Florida",
11171,Donald Trump,0.4444,,,Negative,0.6667,,,,,,0,,,,,,,"Wash, D.C & Miami, FL",
11175,Ted Cruz,1.0,,,Negative,1.0,,,,,,21,,,,,,,"West Hollywood, CA",
11184,Ben Carson,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Memphis, TN",
11185,Jeb Bush,1.0,,,Negative,0.6591,,,,,,153,,,,,,,"Houston, TX",
11186,Donald Trump,1.0,,,Negative,0.6903,,,,,,0,,,,,,,"Irving, TX / Los Angeles, CA",
11186,Donald Trump,1.0,,,Negative,0.6903,,,,,,0,,,,,,,"Irving, TX / Los Angeles, CA",
11187,Donald Trump,1.0,,,Positive,1.0,,,,,,105,,,,,,,Georgia,
11193,Donald Trump,1.0,,,Neutral,0.3494,,,,,,78,,,,,,,"Gilbert, SC ✈️ Tuscaloosa, AL",
11193,Donald Trump,1.0,,,Neutral,0.3494,,,,,,78,,,,,,,"Gilbert, SC ✈️ Tuscaloosa, AL",
11198,Donald Trump,1.0,,,Positive,1.0,,,,,,78,,,,,,,Pennsylvania,
11199,Ted Cruz,1.0,,,Negative,1.0,,,,,,21,,,,,,,"LA, CA",
11204,Ted Cruz,1.0,,,Positive,0.6774,,,,,,38,,,,,,,Ohio,
11215,Ted Cruz,1.0,,,Positive,0.3613,,,,,,149,,,,,,,"Tempe, AZ",
11247,Donald Trump,1.0,,,Neutral,0.6629999999999999,,,,,,278,,,,,,,from Texas to Memphis,
11249,Ted Cruz,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Richmond area, VA",
11251,Ted Cruz,1.0,,,Neutral,0.6629,,,,,,1,,,,,,,"Fort Collins, CO",
11252,Ted Cruz,1.0,,,Positive,0.6844,,,,,,21,,,,,,,Northern California,
11260,Ted Cruz,1.0,,,Negative,1.0,,,,,,21,,,,,,,"Los Angeles, CA",
11268,Donald Trump,1.0,,,Positive,1.0,,,,,,78,,,,,,,Texas,
11270,Ted Cruz,1.0,,,Negative,0.6897,,,,,,3,,,,,,,DC,
11280,Ted Cruz,0.4215,,,Negative,0.6493,,,,,,21,,,,,,,"Los Angeles, CA",
11286,Donald Trump,1.0,,,Negative,1.0,,,,,,72,,,,,,,Gods Country Colorado,
11317,Donald Trump,1.0,,,Neutral,0.6859999999999999,,,,,,0,,,,,,,"New London, CT",
11319,Ted Cruz,0.6966,,,Negative,0.6966,,,,,,21,,,,,,,Alabama,
11329,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Richmond area, VA",
11330,John Kasich,1.0,,,Positive,0.3647,,,,,,10,,,,,,,"Marietta, GA ",
11334,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Park Slope, Brooklyn, NY",
11336,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Austin, Texas",
11338,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Tulsa, OK",
11339,Donald Trump,1.0,,,Positive,1.0,,,,,,93,,,,,,,LA USA,
11341,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Jersey Shore via SI, NY",
11348,Jeb Bush,1.0,,,Negative,1.0,,,,,,3,,,,,,,Jacksonville Florida,
11360,Donald Trump,1.0,,,Positive,0.6499,,,,,,93,,,,,,,Ohio,
11372,Ted Cruz,1.0,,,Negative,0.3491,,,,,,38,,,,,,,Texas,
11379,Ted Cruz,0.4196,,,Neutral,0.6477,,,,,,1,,,,,,,California,
11383,Donald Trump,1.0,,,Negative,0.6667,,,,,,0,,,,,,,Maryland ,
11384,Donald Trump,1.0,,,Neutral,0.6417,,,,,,0,,,,,,,New York,
11387,Donald Trump,0.4909,,,Neutral,0.3627,,,,,,105,,,,,,,Arkansas,
11390,Chris Christie,1.0,,,Negative,1.0,,,,,,42,,,,,,,Ohio,
11391,Donald Trump,1.0,,,Neutral,0.3493,,,,,,78,,,,,,,Ohio,
11394,Donald Trump,1.0,,,Negative,1.0,,,,,,5,,,,,,,"Cocoa Beach, Florida",
11403,Donald Trump,0.4444,,,Positive,0.3448,,,,,,0,,,,,,,Seattle WA USA,
11408,Donald Trump,1.0,,,Negative,0.6597,,,,,,134,,,,,,,"Mandeville, LA",
11412,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Greensboro, NC",
11415,Scott Walker,1.0,,,Negative,1.0,,,,,,7,,,,,,,Wisconsin,
11423,Donald Trump,1.0,,,Positive,0.6364,,,,,,78,,,,,,,Texas,
11427,John Kasich,1.0,,,Positive,0.6638,,,,,,0,,,,,,,"Milwaukee, WI",
11432,Donald Trump,1.0,,,Neutral,0.6537,,,,,,72,,,,,,,Florida,
11438,Ted Cruz,1.0,,,Neutral,1.0,,,,,,1,,,,,,,"Nashville, TN",
11456,Donald Trump,1.0,,,Positive,1.0,,,,,,105,,,,,,,"Chapel Hill, NC",
11465,Ben Carson,1.0,,,Positive,1.0,,,,,,1,,,,,,,"Franklin, Tennessee",
11474,Mike Huckabee,1.0,,,Negative,0.68,,,,,,60,,,,,,,"Statesboro, GA",
11479,Ted Cruz,1.0,,,Negative,0.6679,,,,,,21,,,,,,,North Texas,
11481,Donald Trump,1.0,,,Positive,1.0,,,,,,105,,,,,,,"Redding, CA",
11497,Ted Cruz,1.0,,,Neutral,0.6759,,,,,,0,,,,,,,"Austin, Texas",
11498,Mike Huckabee,1.0,,,Negative,0.7104,,,,,,0,,,,,,,Columbia MO,
11506,Chris Christie,0.4258,,,Negative,0.6526,,,,,,42,,,,,,,Texas,
11516,Donald Trump,1.0,,,Negative,0.6632,,,,,,0,,,,,,,"Tampa, FL",
11520,Donald Trump,1.0,,,Positive,0.3333,,,,,,72,,,,,,,New York,
11523,John Kasich,1.0,,,Positive,0.3558,,,,,,10,,,,,,,Southern Girl in Iowa,
11534,Jeb Bush,1.0,,,Negative,1.0,,,,,,3,,,,,,,"Portland, OR",
11536,Donald Trump,1.0,,,Neutral,0.6667,,,,,,72,,,,,,,now: off the grid in Alaska,
11537,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,"Chicago, IL",
11550,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Minnesota,
11553,Donald Trump,1.0,,,Negative,0.6593,,,,,,72,,,,,,,Montana,
11556,Ted Cruz,1.0,,,Neutral,0.6889,,,,,,149,,,,,,,People's Republic of CA,
11557,Jeb Bush,0.6888,,,Negative,1.0,,,,,,153,,,,,,,"Washington State, USA",
11561,John Kasich,0.6789,,,Negative,0.6533,,,,,,10,,,,,,,"Guilford, Connecticut  UVM '19",
11563,John Kasich,0.4021,,,Positive,0.6341,,,,,,10,,,,,,,"Orlando, FL",
11579,Ted Cruz,1.0,,,Positive,0.6496,,,,,,21,,,,,,,Virginia,
11582,Chris Christie,1.0,,,Negative,1.0,,,,,,42,,,,,,,Arizona,
11591,Mike Huckabee,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Franklin, Tennessee",
11601,Donald Trump,0.4025,,,Positive,0.6344,,,,,,78,,,,,,,Indiana & Tongxiang City,
11602,John Kasich,1.0,,,Positive,1.0,,,,,,10,,,,,,,"NY ✈️ FL, THE EAST END",
11607,John Kasich,1.0,,,Negative,0.7111,,,,,,0,,,,,,,"Austin, Texas",
11614,Donald Trump,1.0,,,Positive,1.0,,,,,,93,,,,,,,Alabama,
11623,Jeb Bush,0.4434,,,Negative,0.6659,,,,,,3,,,,,,,Florida Central West Coast,
11636,Donald Trump,1.0,,,Negative,0.6095,,,,,,78,,,,,,,"Washington, DC",
11650,Donald Trump,0.4233,,,Negative,0.6506,,,,,,0,,,,,,,Republic of Texas,
11653,Donald Trump,1.0,,,Positive,1.0,,,,,,93,,,,,,,New York,
11659,Jeb Bush,0.7049,,,Neutral,0.6369,,,,,,153,,,,,,,"De Pere, WI",
11664,Donald Trump,1.0,,,Negative,0.6374,,,,,,134,,,,,,,"Atlanta, GA ",
11665,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,Clemson SC,
11667,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,Colorado,
11670,Donald Trump,1.0,,,Positive,0.6713,,,,,,134,,,,,,,Pennsylvania,
11680,Ted Cruz,0.4149,,,Positive,0.6441,,,,,,38,,,,,,,Colorado,
11681,John Kasich,0.6585,,,Neutral,0.6585,,,,,,2,,,,,,,New York,
11692,Donald Trump,0.4181,,,Negative,0.336,,,,,,78,,,,,,,Knoxville TN,
11693,Donald Trump,1.0,,,Positive,0.6836,,,,,,0,,,,,,,"New York, NY",
11698,Donald Trump,1.0,,,Negative,0.6585,,,,,,78,,,,,,,"Myrtle Beach, SC",
11699,Donald Trump,1.0,,,Negative,0.3448,,,,,,78,,,,,,,"Phoenix, Arizona",
11703,Donald Trump,1.0,,,Negative,0.665,,,,,,78,,,,,,,"Orlando , FL",
11706,John Kasich,1.0,,,Positive,0.6898,,,,,,0,,,,,,,"Mobile, AL",
11711,Jeb Bush,1.0,,,Negative,1.0,,,,,,153,,,,,,,NC,
11715,Jeb Bush,1.0,,,Negative,0.6628,,,,,,153,,,,,,,Pennsylvania,
11732,Donald Trump,1.0,,,Negative,0.6343,,,,,,0,,,,,,,"Kalamazoo, Michigan",
11733,John Kasich,1.0,,,Negative,0.6628,,,,,,2,,,,,,,"Cocoa Beach, Florida",
11738,Jeb Bush,1.0,,,Negative,1.0,,,,,,9,,,,,,,"Atlanta, GA",
11741,John Kasich,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Woodbridge, NJ",
11746,Ted Cruz,0.6477,,,Neutral,0.67,,,,,,149,,,,,,,"Youngsville, Louisiana",
11749,Jeb Bush,1.0,,,Negative,1.0,,,,,,153,,,,,,,SW Florida,
11752,John Kasich,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Richmond area, VA",
11754,Scott Walker,1.0,,,Negative,0.3436,,,,,,7,,,,,,,WI,
11768,Jeb Bush,1.0,,,Negative,1.0,,,,,,153,,,,,,,"Orlando, Florida",
11778,Donald Trump,1.0,,,Positive,0.6667,,,,,,93,,,,,,,"Los Angeles, CA",
11779,Donald Trump,1.0,,,Positive,1.0,,,,,,72,,,,,,,Pennsylvania,
11781,Jeb Bush,1.0,,,Negative,0.6882,,,,,,0,,,,,,,Chicago IL,
11783,Chris Christie,1.0,,,Negative,1.0,,,,,,42,,,,,,, NY State,
11786,Jeb Bush,1.0,,,Negative,0.6742,,,,,,153,,,,,,,"Greer, SC",
11789,Donald Trump,1.0,,,Negative,1.0,,,,,,72,,,,,,,"Charlotte, NC",
11799,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,SW Florida,
11800,Donald Trump,1.0,,,Negative,0.6556,,,,,,78,,,,,,,Castle Rock Colorado,
11808,Donald Trump,1.0,,,Positive,1.0,,,,,,78,,,,,,,Florida,
11816,Donald Trump,1.0,,,Positive,0.3509,,,,,,78,,,,,,,Michigan,
11822,John Kasich,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Clifton Park, NY",
11824,Donald Trump,1.0,,,Positive,1.0,,,,,,78,,,,,,,coppell TX ,
11825,Jeb Bush,1.0,,,Negative,1.0,,,,,,153,,,,,,,Fort Walton Beach Florida,
